State,Model,Error
cordoba,LSTM,-41.48589960668028
cordoba,LSTM,-99.63520546263338
cordoba,LSTM,-58.07652765731573
cordoba,LSTM,-73.94059958194018
cordoba,LSTM,-45.93624248338462
cordoba,LSTM,-1.236523207898145
cordoba,LSTM,0.7034624656629518
cordoba,LSTM,-33.36298302176476
cordoba,LSTM,81.52177250180246
cordoba,LSTM,-650.7139408568478
cordoba,LSTM,-270.7551322505045
cordoba,LSTM,-180.55374665171618
cordoba,LSTM,-23.085500173673612
cordoba,LSTM,181.0703566128254
cordoba,LSTM,162.2703827467489
cordoba,LSTM,129.6964258173561
cordoba,LSTM,125.51926841902494
cordoba,LSTM,63.54402587717175
cordoba,LSTM,26.579120686999563
cordoba,LSTM,13.406218840504884
cordoba,LSTM,2.2519401322811827
cordoba,LSTM,6.865566997888684
cordoba,LSTM,6.976480357134342
cordoba,LSTM,-2.6951869871485226
cordoba,LSTM,-2.3587357012313603
cordoba,LSTM,-8.628559018939734
cordoba,LSTM,-2.5856375631442656
cordoba,LSTM,2.1608779664891964
cordoba,LSTM,5.662481602463575
cordoba,LSTM,9.477980961170609
cordoba,LSTM,1.7596216693058606
cordoba,LSTM,1.8093813590513164
cordoba,LSTM,1.3321589129857716
cordoba,LSTM,-1.9117756001782416
cordoba,LSTM,3.6909940943650152
cordoba,LSTM,4.696897162838169
cordoba,LSTM,1.9642779359470304
cordoba,LSTM,5.341371594691463
cordoba,LSTM,4.140747282079831
cordoba,LSTM,4.913651285414883
cordoba,LSTM,4.2299691925113265
cordoba,LSTM,-1.2292775885227325
cordoba,LSTM,-2.046701760293245
cordoba,LSTM,3.182658945454433
cordoba,LSTM,5.6969139616647375
cordoba,LSTM,5.5164164043556525
cordoba,LSTM,5.867480763545334
cordoba,LSTM,4.366130893515535
cordoba,LSTM,4.507903733411617
cordoba,LSTM,3.618217487919517
cordoba,LSTM,3.58360909598548
cordoba,LSTM,-2.3059951735591886
cordoba,LSTM,3.7959947535790866
cordoba,LSTM,-130.03940585418223
cordoba,LSTM,8.461848123636246
cordoba,LSTM,8.76894805303991
cordoba,LSTM,20.463198380455967
cordoba,LSTM,41.64084815271855
cordoba,LSTM,5.648074176692664
cordoba,LSTM,5.710596621697545
cordoba,LSTM,5.0213930621480936
cordoba,LSTM,4.4516201967081415
cordoba,LSTM,3.4516202114276955
cordoba,LSTM,3.4673398580481485
cordoba,LSTM,4.509314606469274
cordoba,LSTM,3.5675450264202437
cordoba,LSTM,4.650958033010364
cordoba,LSTM,4.6024830510389805
cordoba,LSTM,4.525386318555475
cordoba,LSTM,4.560038527609706
cordoba,LSTM,3.4516202114276955
cordoba,LSTM,4.4673398433285945
cordoba,LSTM,4.493345813665389
cordoba,LSTM,3.525386333275028
cordoba,LSTM,4.575616532841623
cordoba,LSTM,4.493345813665389
cordoba,LSTM,3.525386333275028
cordoba,LSTM,4.575616532841623
cordoba,LSTM,4.493345813665389
cordoba,LSTM,-2.474613642095327
cordoba,LSTM,4.674956567840576
cordoba,LSTM,3.7504733512096475
cordoba,LSTM,5.005609218351543
cordoba,LSTM,14.31673146512568
cordoba,LSTM,4.389370334950984
cordoba,LSTM,4.199415476387143
cordoba,LSTM,3.8561057921567565
cordoba,LSTM,3.7310876509703697
cordoba,LSTM,4.4516201967081415
cordoba,LSTM,3.4516202114276955
cordoba,LSTM,4.4673398433285945
cordoba,LSTM,4.493345813665389
cordoba,LSTM,3.525386333275028
cordoba,LSTM,2.5756165622807288
cordoba,LSTM,1.5254683287514752
cordoba,LSTM,2.6596567798108603
cordoba,LSTM,3.876158174974807
cordoba,LSTM,5.012414119018019
cordoba,LSTM,4.988601042696535
cordoba,LSTM,4.747154444386066
cordoba,LSTM,5.56003902239155
cordoba,LSTM,4.565678708081244
cordoba,LSTM,4.751718048404455
cordoba,LSTM,-15.005652251399459
cordoba,LSTM,23.66253903854489
cordoba,LSTM,5.028022694333791
cordoba,LSTM,4.218020875235983
cordoba,LSTM,5.386916497812867
cordoba,LSTM,3.872900996227562
cordoba,LSTM,5.555606869733744
cordoba,Naive,2.0
cordoba,Naive,-66.0
cordoba,Naive,25.0
cordoba,Naive,-32.0
cordoba,Naive,13.0
cordoba,Naive,20.0
cordoba,Naive,6.0
cordoba,Naive,-39.0
cordoba,Naive,123.0
cordoba,Naive,-721.0
cordoba,Naive,332.0
cordoba,Naive,32.0
cordoba,Naive,115.0
cordoba,Naive,67.0
cordoba,Naive,71.0
cordoba,Naive,20.0
cordoba,Naive,57.0
cordoba,Naive,-6.0
cordoba,Naive,2.0
cordoba,Naive,7.0
cordoba,Naive,8.0
cordoba,Naive,4.0
cordoba,Naive,3.0
cordoba,Naive,-6.0
cordoba,Naive,3.0
cordoba,Naive,-5.0
cordoba,Naive,6.0
cordoba,Naive,4.0
cordoba,Naive,4.0
cordoba,Naive,4.0
cordoba,Naive,-6.0
cordoba,Naive,1.0
cordoba,Naive,0.0
cordoba,Naive,-3.0
cordoba,Naive,5.0
cordoba,Naive,1.0
cordoba,Naive,-3.0
cordoba,Naive,3.0
cordoba,Naive,-1.0
cordoba,Naive,1.0
cordoba,Naive,0.0
cordoba,Naive,-5.0
cordoba,Naive,-1.0
cordoba,Naive,5.0
cordoba,Naive,2.0
cordoba,Naive,-1.0
cordoba,Naive,1.0
cordoba,Naive,-1.0
cordoba,Naive,0.0
cordoba,Naive,0.0
cordoba,Naive,0.0
cordoba,Naive,-6.0
cordoba,Naive,6.0
cordoba,Naive,-134.0
cordoba,Naive,135.0
cordoba,Naive,-7.0
cordoba,Naive,2.0
cordoba,Naive,5.0
cordoba,Naive,0.0
cordoba,Naive,0.0
cordoba,Naive,0.0
cordoba,Naive,0.0
cordoba,Naive,-1.0
cordoba,Naive,0.0
cordoba,Naive,1.0
cordoba,Naive,-1.0
cordoba,Naive,1.0
cordoba,Naive,0.0
cordoba,Naive,0.0
cordoba,Naive,0.0
cordoba,Naive,-1.0
cordoba,Naive,1.0
cordoba,Naive,0.0
cordoba,Naive,-1.0
cordoba,Naive,1.0
cordoba,Naive,0.0
cordoba,Naive,-1.0
cordoba,Naive,1.0
cordoba,Naive,0.0
cordoba,Naive,-7.0
cordoba,Naive,7.0
cordoba,Naive,-1.0
cordoba,Naive,1.0
cordoba,Naive,9.0
cordoba,Naive,-9.0
cordoba,Naive,0.0
cordoba,Naive,0.0
cordoba,Naive,0.0
cordoba,Naive,0.0
cordoba,Naive,-1.0
cordoba,Naive,1.0
cordoba,Naive,0.0
cordoba,Naive,-1.0
cordoba,Naive,-1.0
cordoba,Naive,-1.0
cordoba,Naive,1.0
cordoba,Naive,1.0
cordoba,Naive,1.0
cordoba,Naive,0.0
cordoba,Naive,0.0
cordoba,Naive,1.0
cordoba,Naive,-1.0
cordoba,Naive,0.0
cordoba,Naive,-20.0
cordoba,Naive,38.0
cordoba,Naive,-18.0
cordoba,Naive,-1.0
cordoba,Naive,1.0
cordoba,Naive,0.0
cordoba,Naive,1.0
huila,LSTM,-24.54483444824338
huila,LSTM,-23.475499505186075
huila,LSTM,-82.99622644740104
huila,LSTM,-90.90571634860993
huila,LSTM,-121.681680277586
huila,LSTM,-158.41547233072282
huila,LSTM,-215.49214042079925
huila,LSTM,-305.298851585579
huila,LSTM,229.1710000535584
huila,LSTM,-1059.667117548218
huila,LSTM,-570.8105019029235
huila,LSTM,-307.18667886054993
huila,LSTM,-208.197204557724
huila,LSTM,-0.02836966613773484
huila,LSTM,97.10921300636295
huila,LSTM,77.18850920906067
huila,LSTM,93.80040245780943
huila,LSTM,128.02354788944245
huila,LSTM,78.78456724296571
huila,LSTM,49.87336646888735
