State,Model,Error
meta,LSTM,2.914001690930128
meta,LSTM,3.090066783607006
meta,LSTM,2.007233804087341
meta,LSTM,1.9167802964743967
meta,LSTM,2.7683635592710973
meta,LSTM,0.8583626276105645
meta,LSTM,-0.020857137881517215
meta,LSTM,-14.975938384244444
meta,LSTM,3.4245115324306488
meta,LSTM,-93.67543964929463
meta,LSTM,-117.14484273263216
meta,LSTM,-151.2099116496849
meta,LSTM,-146.42654482126238
meta,LSTM,-38.839725957336405
meta,LSTM,-54.54603459556579
meta,LSTM,-23.98481185836792
meta,LSTM,59.042483206100464
meta,LSTM,-7.991264136428839
meta,LSTM,-36.83359949844362
meta,LSTM,-53.991230086822526
meta,LSTM,1.48278513587951
meta,LSTM,66.04076846748353
meta,LSTM,62.2555418700409
meta,LSTM,66.0427395003891
meta,LSTM,-15.116850620727547
meta,LSTM,-35.36440073822021
meta,LSTM,80.9337739233017
meta,LSTM,2.1238750479126054
meta,LSTM,43.70879146297456
meta,LSTM,13.409551085510259
meta,LSTM,28.288580542888642
meta,LSTM,13.794553401336673
meta,LSTM,-51.37580693504334
meta,LSTM,13.015766213760381
meta,LSTM,24.64253178756714
meta,LSTM,19.270605365943908
meta,LSTM,7.5984189431572
meta,LSTM,-9.892932727022167
meta,LSTM,0.1839454999637624
meta,LSTM,3.3360786200332626
meta,LSTM,3.2933713791465737
meta,LSTM,-3.7882163793325434
meta,LSTM,-18.159392019348143
meta,LSTM,-40.605584650988575
meta,LSTM,8.556607941470146
meta,LSTM,14.672980313112733
meta,LSTM,16.702527685101032
meta,LSTM,27.12616847062111
meta,LSTM,-14.297604831403492
meta,LSTM,-0.944505503448248
meta,LSTM,-1.619030780066252
meta,LSTM,-6.53502692297101
meta,LSTM,0.3835211762738231
meta,LSTM,-2.6001593927419187
meta,LSTM,2.738828863076568
meta,LSTM,-4.9667433645272245
meta,LSTM,1.4601483386361602
meta,LSTM,1.2774533559155463
meta,LSTM,3.970042159460783
meta,LSTM,0.3662883897423743
meta,LSTM,1.4331923149973154
meta,LSTM,3.4120132356953623
meta,LSTM,2.3190139663955565
meta,LSTM,2.293764404602945
meta,LSTM,-0.059667864444255876
meta,LSTM,-0.17013681013107318
meta,LSTM,1.039216356191039
meta,LSTM,-2.812955600373745
meta,LSTM,1.5433277894192936
meta,LSTM,1.699484303800464
meta,LSTM,3.850311937503815
meta,LSTM,4.07998883872509
meta,LSTM,-1.9621612520921232
meta,LSTM,6.057926375707388
meta,LSTM,2.04726840457052
meta,LSTM,3.293905678037405
meta,LSTM,3.5356098908054827
meta,LSTM,-0.5877041420006752
meta,LSTM,-3.182991244535446
meta,LSTM,4.992358054435849
meta,LSTM,2.3740100817713143
meta,LSTM,2.814166653985679
meta,LSTM,2.7723463779065014
meta,LSTM,0.576012163886428
meta,LSTM,2.92489164773345
meta,LSTM,-0.06446137063264823
meta,LSTM,2.977164127959013
meta,LSTM,3.0169088032531737
meta,LSTM,3.8888653268125655
meta,LSTM,1.0210937399786713
meta,LSTM,-3.2388981031680113
meta,LSTM,2.97443161170125
meta,LSTM,1.2632603433150056
meta,LSTM,1.4782507574909929
meta,LSTM,0.6466400312888623
meta,LSTM,2.208198084538877
meta,LSTM,1.5627791339188817
meta,LSTM,2.2420580233630543
meta,LSTM,3.187590798794031
meta,LSTM,3.057271145254373
meta,LSTM,9.17351230569482
meta,LSTM,3.012068026653528
meta,LSTM,1.863018941538036
meta,LSTM,2.2430128140485293
meta,LSTM,1.0913703022792935
meta,LSTM,2.7483243427479267
meta,LSTM,0.8094185573118926
meta,LSTM,0.7658893842440846
meta,LSTM,2.891418180332184
meta,LSTM,3.901725743546784
meta,Naive,2.0
meta,Naive,0.0
meta,Naive,-1.0
meta,Naive,0.0
meta,Naive,1.0
meta,Naive,-2.0
meta,Naive,-1.0
meta,Naive,-15.0
meta,Naive,18.0
meta,Naive,-98.0
meta,Naive,-28.0
meta,Naive,-53.0
meta,Naive,-34.0
meta,Naive,48.0
meta,Naive,-53.0
meta,Naive,0.0
meta,Naive,74.0
meta,Naive,-57.0
meta,Naive,-34.0
meta,Naive,-10.0
meta,Naive,35.0
meta,Naive,27.0
meta,Naive,-2.0
meta,Naive,32.0
meta,Naive,-42.0
meta,Naive,-7.0
meta,Naive,110.0
meta,Naive,-64.0
meta,Naive,51.0
meta,Naive,9.0
meta,Naive,40.0
meta,Naive,-9.0
meta,Naive,-49.0
meta,Naive,68.0
meta,Naive,17.0
meta,Naive,-7.0
meta,Naive,-9.0
meta,Naive,7.0
meta,Naive,13.0
meta,Naive,1.0
meta,Naive,2.0
meta,Naive,-1.0
meta,Naive,-9.0
meta,Naive,-23.0
meta,Naive,46.0
meta,Naive,4.0
meta,Naive,0.0
meta,Naive,16.0
