State,Model,Error
cordoba,LSTM,-38.40025928048193
cordoba,LSTM,-100.16422280177713
cordoba,LSTM,-66.95287350995778
cordoba,LSTM,-86.97955962502003
cordoba,LSTM,-60.023067556855686
cordoba,LSTM,-20.395357250361442
cordoba,LSTM,-17.082236778163907
cordoba,LSTM,-52.855813572411535
cordoba,LSTM,63.607638145666115
cordoba,LSTM,-668.0953283236098
cordoba,LSTM,-306.13521907737254
cordoba,LSTM,-218.4693406897163
cordoba,LSTM,-49.93328909965516
cordoba,LSTM,136.35364444672578
cordoba,LSTM,134.30142988131047
cordoba,LSTM,103.5647920558548
cordoba,LSTM,94.3637552285552
cordoba,LSTM,42.98689174304128
cordoba,LSTM,7.899336162613633
cordoba,LSTM,0.3769230199348925
cordoba,LSTM,-0.1102408174008147
cordoba,LSTM,4.080798456009628
cordoba,LSTM,5.760370832232832
cordoba,LSTM,-1.9219911032003159
cordoba,LSTM,-0.2518027237182849
cordoba,LSTM,-5.986683201028706
cordoba,LSTM,0.045604451097251086
cordoba,LSTM,4.373936009113193
cordoba,LSTM,8.094905471828431
cordoba,LSTM,11.942865164577176
cordoba,LSTM,4.994779766145348
cordoba,LSTM,5.462023882089406
cordoba,LSTM,5.236966924737244
cordoba,LSTM,2.063210624578596
cordoba,LSTM,7.356131120176687
cordoba,LSTM,8.403188654540367
cordoba,LSTM,5.661769829011113
cordoba,LSTM,8.986360897236056
cordoba,LSTM,8.046527931999341
cordoba,LSTM,8.807715441194961
cordoba,LSTM,8.077102665056177
cordoba,LSTM,2.760090841685832
cordoba,LSTM,1.9109308468610056
cordoba,LSTM,7.135915445104613
cordoba,LSTM,9.508001229331493
cordoba,LSTM,9.025926737768836
cordoba,LSTM,9.570238863055108
cordoba,LSTM,8.391075768313595
cordoba,LSTM,8.567230781523175
cordoba,LSTM,7.651185990727134
cordoba,LSTM,7.6395550928225004
cordoba,LSTM,1.7053959450596574
cordoba,LSTM,7.788737102042623
cordoba,LSTM,-126.08965829065741
cordoba,LSTM,11.554903733175394
cordoba,LSTM,8.880413711800575
cordoba,LSTM,15.365231334258318
cordoba,LSTM,25.93953746856332
cordoba,LSTM,9.504513182763457
cordoba,LSTM,9.3149032566458
cordoba,LSTM,8.876769757804869
cordoba,LSTM,8.54035617499113
cordoba,LSTM,7.540356189710684
cordoba,LSTM,7.553712259347625
cordoba,LSTM,8.58642121535182
cordoba,LSTM,7.625999298637696
cordoba,LSTM,8.6719858610636
cordoba,LSTM,8.637626105811595
cordoba,LSTM,8.593060018562673
cordoba,LSTM,8.60473779059589
cordoba,LSTM,7.540356189710684
cordoba,LSTM,8.553712244628072
cordoba,LSTM,8.572974454466104
cordoba,LSTM,7.593060033282227
cordoba,LSTM,8.618207988545894
cordoba,LSTM,8.572974454466104
cordoba,LSTM,7.593060033282227
cordoba,LSTM,8.618207988545894
cordoba,LSTM,8.572974454466104
cordoba,LSTM,1.5930600579118732
cordoba,LSTM,8.700320252787469
cordoba,LSTM,7.7740471577467405
cordoba,LSTM,8.938841294072867
cordoba,LSTM,18.0568039184922
cordoba,LSTM,8.478182738443612
cordoba,LSTM,8.332589657068253
cordoba,LSTM,8.141089480765464
cordoba,LSTM,8.033947450864911
cordoba,LSTM,8.54035617499113
cordoba,LSTM,7.540356189710684
cordoba,LSTM,8.553712244628072
cordoba,LSTM,8.572974454466104
cordoba,LSTM,7.593060033282227
cordoba,LSTM,6.618208017984999
cordoba,LSTM,5.599928077873439
cordoba,LSTM,6.700437467548027
cordoba,LSTM,7.842112468456216
cordoba,LSTM,8.917762202250957
cordoba,LSTM,8.882261163868309
cordoba,LSTM,8.724408459863662
cordoba,LSTM,9.604737775876336
cordoba,LSTM,8.68594110434413
cordoba,LSTM,8.90684154929459
cordoba,LSTM,-10.82282766902268
cordoba,LSTM,27.7411038404274
cordoba,LSTM,8.970273454294205
cordoba,LSTM,8.047018645532914
